hips_x,hips_x,,,,hips_y,hips_y,,,,hips_z,hips_z,,,,Spine_x,Spine_x,,,,Spine_y,Spine_y,,,,Spine_z,Spine_z,,,,leftUpLeg_x,leftUpLeg_x,,,,leftUpLeg_y,leftUpLeg_y,,,,leftUpLeg_z,leftUpLeg_z,,,,leftLeg_x,leftLeg_x,,,,leftLeg_y,leftLeg_y,,,,leftLeg_z,leftLeg_z,,,,leftFoot_x,leftFoot_x,,,,leftFoot_y,leftFoot_y,,,,leftFoot_z,leftFoot_z,,,,rightUpLeg_x,rightUpLeg_x,,,,rightUpLeg_y,rightUpLeg_y,,,,rightUpLeg_z,rightUpLeg_z,,,,rightLeg_x,rightLeg_x,,,,rightLeg_y,rightLeg_y,,,,rightLeg_z,rightLeg_z,,,,rightFoot_x,rightFoot_x,,,,rightFoot_y,rightFoot_y,,,,rightFoot_z,rightFoot_z,,,
359.7707,-2.73E-05,3.60E+02,1.29E+05,,359.1772,0,359.1772,129008.261,,1.469543,0,1.469543,2.159556629,,0.1136076,5.46E-05,1.14E-01,1.29E-02,,0.09436113,7.83E-19,9.44E-02,8.90E-03,,179.519,180,-0.481,0.231361,,2.348317,0,2.348317,5.514592732,,82.42138,89.99995,-7.57857,57.43472324,,2.135435,0,2.135435,4.560082639,,358.3699,-0.000136604,358.3700366,128429.0831,,1.688892,5.32E-11,1.69E+00,2.85E+00,,10.11597,-2.23E-05,1.01E+01,1.02E+02,,86.04354,90,-3.95646,15.65357573,,81.58232,89.99995,-8.41763,70.85649482,,342.751,0,342.751,117478.248,,356.7177,0,356.7177,127247.5175,,268.799,270.0001,-1.2011,1.44264121,,25.25023,0,25.25023,637.5741151,,0.03211597,0,0.03211597,0.001031436,,1.107008,0,1.107008,1.225466712,,352.0967,0,352.0967,123972.0862,,59.74137,90,-30.25863,915.5846895,,272.8289,270,2.8289,8.00267521,,2.103642,0,2.103642,4.425309664,
359.6151,-2.73E-05,3.60E+02,1.29E+05,,358.9948,0,358.9948,128877.2664,,2.190088,0,2.190088,4.796485448,,0.1416465,5.46E-05,1.42E-01,2.00E-02,,0.1261409,7.83E-19,1.26E-01,1.59E-02,,179.3304,180,-0.6696,0.44836416,,3.838207,0,3.838207,14.73183297,,82.61712,89.99995,-7.38283,54.50617881,,0.722649,0,0.722649,0.522221577,,357.724,-0.000136604,357.7241366,127966.5579,,2.028313,5.32E-11,2.03E+00,4.11E+00,,14.67877,-2.23E-05,1.47E+01,2.15E+02,,79.35789,90,-10.64211,113.2545053,,76.16285,89.99995,-13.8371,191.4653364,,337.5019,0,337.5019,113907.5325,,356.0454,0,356.0454,126768.3269,,268.8792,270.0001,-1.1209,1.25641681,,24.38693,0,24.38693,594.7223548,,359.9734,0,359.9734,129580.8487,,0.9795976,0,0.9795976,0.959611458,,350.2028,0,350.2028,122642.0011,,58.28349,90,-31.71651,1005.937007,,273.813,270,3.813,14.538969,,3.574615,0,3.574615,12.7778724,
359.449,-2.73E-05,3.59E+02,1.29E+05,,358.826,0,358.826,128756.0983,,2.947262,0,2.947262,8.686353297,,0.1691635,5.46E-05,1.69E-01,2.86E-02,,0.1563104,7.83E-19,1.56E-01,2.44E-02,,179.1373,180,-0.8627,0.74425129,,5.415382,0,5.415382,29.32636221,,82.78587,89.99995,-7.21408,52.04295025,,359.1947,0,359.1947,129020.8325,,357.0704,-0.000136604,357.0705366,127499.3681,,2.354082,5.32E-11,2.35E+00,5.54E+00,,19.56574,-2.23E-05,1.96E+01,3.83E+02,,72.45713,90,-17.54287,307.7522878,,75.15739,89.99995,-14.84256,220.3015874,,336.6549,0,336.6549,113336.5217,,355.3299,0,355.3299,126259.3378,,268.9679,270.0001,-1.0322,1.06543684,,23.45523,0,23.45523,550.1478144,,359.8794,0,359.8794,129513.1825,,0.8582133,0,0.8582133,0.736530068,,348.2253,0,348.2253,121260.8596,,56.95332,90,-33.04668,1092.083059,,274.6155,270,4.6155,21.30284025,,4.880103,0,4.880103,23.81540529,
359.251,-2.73E-05,3.59E+02,1.29E+05,,359.0985,0,359.0985,128951.7327,,3.593633,0,3.593633,12.91419814,,0.1556598,5.46E-05,1.56E-01,2.42E-02,,0.1297173,7.83E-19,1.30E-01,1.68E-02,,179.0577,180,-0.9423,0.88792929,,6.438277,0,6.438277,41.45141073,,82.97472,89.99995,-7.02523,49.35385655,,356.8189,0,356.8189,127319.7274,,356.2107,-0.000136604,356.2108366,126886.1601,,2.889693,5.32E-11,2.89E+00,8.35E+00,,25.16361,-2.23E-05,2.52E+01,6.33E+02,,68.59562,90,-21.40438,458.1474832,,79.49669,89.99995,-10.50326,110.3184706,,340.7825,0,340.7825,116132.7123,,354.4512,0,354.4512,125635.6532,,268.9081,270.0001,-1.092,1.192464,,22.3335,0,22.3335,498.7852223,,359.8076,0,359.8076,129461.509,,0.8740583,0,0.8740583,0.763977912,,346.739,0,346.739,120227.9341,,59.51686,90,-30.48314,929.2218243,,273.7812,270,3.7812,14.29747344,,4.331571,0,4.331571,18.76250733,
359.0266,-2.73E-05,3.59E+02,1.29E+05,,359.3991,0,359.3991,129167.7131,,4.299152,0,4.299152,18.48270792,,0.1412401,5.46E-05,1.41E-01,1.99E-02,,0.1002722,7.83E-19,1.00E-01,1.01E-02,,178.97,180,-1.03,1.0609,,7.610327,0,7.610327,57.91707705,,83.12815,89.99995,-6.8718,47.22163524,,354.1959,0,354.1959,125454.7356,,355.263,-0.000136604,355.2631366,126211.8962,,3.371352,5.32E-11,3.37E+00,1.14E+01,,31.33792,-2.23E-05,3.13E+01,9.82E+02,,64.29442,90,-25.70558,660.7768431,,82.84634,89.99995,-7.15361,51.17413603,,343.8995,0,343.8995,118266.8661,,353.4908,0,353.4908,124955.7457,,268.8614,270.0001,-1.1387,1.29663769,,21.08323,0,21.08323,444.5025872,,359.7131,0,359.7131,129393.5143,,0.8949834,0,0.8949834,0.800995286,,345.1179,0,345.1179,119106.3649,,62.32888,90,-27.67112,765.6908821,,272.7416,270,2.7416,7.51637056,,3.603211,0,3.603211,12.98312951,
358.851,-2.73E-05,3.59E+02,1.29E+05,,359.8023,0,359.8023,129457.6951,,4.78246,0,4.78246,22.87192365,,0.1562659,5.46E-05,1.56E-01,2.44E-02,,0.06338256,7.83E-19,6.34E-02,4.02E-03,,178.8872,180,-1.1128,1.23832384,,8.266994,0,8.266994,68.3431898,,83.29884,89.99995,-6.70111,44.90487523,,350.5977,0,350.5977,122918.7472,,354.3869,-0.000136604,354.3870366,125590.1717,,3.70746,5.32E-11,3.71E+00,1.37E+01,,37.26944,-2.23E-05,3.73E+01,1.39E+03,,62.33322,90,-27.66678,765.4507156,,85.45306,89.99995,-4.54689,20.67420867,,346.3176,0,346.3176,119935.8801,,352.653,0,352.653,124364.1384,,268.6333,270.0001,-1.3668,1.86814224,,19.35964,0,19.35964,374.7956609,,359.6807,0,359.6807,129370.206,,0.8647472,0,0.8647472,0.74778772,,344.4767,0,344.4767,118664.1968,,64.46413,90,-25.53587,652.0806567,,272.153,270,2.153,4.635409,,3.101764,0,3.101764,9.620939912,
358.6792,-2.73E-05,3.59E+02,1.29E+05,,0.2007128,0,0.2007128,0.040285628,,5.24739,0,5.24739,27.53510181,,0.1717155,5.46E-05,1.72E-01,2.95E-02,,0.02673037,7.83E-19,2.67E-02,7.15E-04,,178.8051,180,-1.1949,1.42778601,,8.954757,0,8.954757,80.18767293,,83.42545,89.99995,-6.5745,43.22405025,,346.9772,0,346.9772,120393.1773,,353.563,-0.000136604,353.5631366,125006.8916,,3.933003,5.32E-11,3.93E+00,1.55E+01,,43.14782,-2.23E-05,4.31E+01,1.86E+03,,60.45389,90,-29.54611,872.9726161,,87.74826,89.99995,-2.25169,5.070107856,,348.4462,0,348.4462,121414.7543,,351.8275,0,351.8275,123782.5898,,268.4276,270.0001,-1.5725,2.47275625,,17.61073,0,17.61073,310.1378111,,359.6505,0,359.6505,129348.4822,,0.8338724,0,0.8338724,0.695343179,,343.8907,0,343.8907,118260.8135,,66.58113,90,-23.41887,548.4434721,,271.506,270,1.506,2.268036,,2.530791,0,2.530791,6.404903086,
358.7093,-2.73E-05,3.59E+02,1.29E+05,,0.4791339,0,0.4791339,0.229569294,,5.333979,0,5.333979,28.45133197,,0.1944401,5.46E-05,1.94E-01,3.78E-02,,0.000964886,7.83E-19,9.65E-04,9.31E-07,,178.7512,180,-1.2488,1.55950144,,8.981588,0,8.981588,80.668923,,83.68686,89.99995,-6.31309,39.85510535,,343.4312,0,343.4312,117944.9891,,353.3366,-0.000136604,353.3367366,124846.8494,,3.927452,5.32E-11,3.93E+00,1.54E+01,,46.85361,-2.23E-05,4.69E+01,2.20E+03,,61.13235,90,-28.86765,833.3412165,,89.88564,89.99995,-0.11431,0.013066776,,350.8451,0,350.8451,123092.2842,,351.4007,0,351.4007,123482.452,,268.1975,270.0001,-1.8026,3.24936676,,15.6728,0,15.6728,245.6366598,,359.6973,0,359.6973,129382.1476,,0.7863148,0,0.7863148,0.618290965,,344.411,0,344.411,118618.9369,,68.052,90,-21.948,481.714704,,271.628,270,1.628,2.650384,,2.511078,0,2.511078,6.305512722,
359.1195,-2.73E-05,3.59E+02,1.29E+05,,1.182896,0,1.182896,1.399242947,,5.102828,0,5.102828,26.0388536,,0.2229847,5.46E-05,2.23E-01,4.97E-02,,359.942,7.83E-19,3.60E+02,1.30E+05,,178.6604,180,-1.3396,1.79452816,,8.515514,0,8.515514,72.51397868,,84.47991,89.99995,-5.52004,30.4708416,,334.1851,0,334.1851,111679.6811,,353.8895,-0.000136604,353.8896366,125237.8749,,3.693235,5.32E-11,3.69E+00,1.36E+01,,52.96032,-2.23E-05,5.30E+01,2.80E+03,,65.0939,90,-24.9061,620.3138172,,95.89334,89.99995,5.89339,34.73204569,,358.298,0,358.298,128377.4568,,350.778,0,350.778,123045.2053,,267.8467,270.0001,-2.1534,4.63713156,,9.924689,0,9.924689,98.49945175,,359.8287,0,359.8287,129476.6933,,0.6304908,0,0.6304908,0.397518649,,347.0303,0,347.0303,120430.0291,,71.55859,90,-18.44141,340.0856028,,272.3315,270,2.3315,5.43589225,,2.799297,0,2.799297,7.836063694,
359.3893,-2.73E-05,3.59E+02,1.29E+05,,1.525135,0,1.525135,2.326036768,,4.841105,0,4.841105,23.43629762,,0.209709,5.46E-05,2.10E-01,4.40E-02,,359.9016,7.83E-19,3.60E+02,1.30E+05,,178.6404,180,-1.3596,1.84851216,,8.121574,0,8.121574,65.95996424,,84.77061,89.99995,-5.22934,27.34599684,,331.705,0,331.705,110028.207,,354.4871,-0.000136604,354.4872366,125661.2009,,3.54085,5.32E-11,3.54E+00,1.25E+01,,52.87702,-2.23E-05,5.29E+01,2.80E+03,,67.02592,90,-22.97408,527.8083518,,97.5669,89.99995,7.56695,57.2587323,,0.7086778,0,0.7086778,0.502224224,,350.8261,0,350.8261,123078.9524,,267.8932,270.0001,-2.1069,4.43902761,,7.803443,0,7.803443,60.89372265,,359.8409,0,359.8409,129485.4733,,0.4895292,0,0.4895292,0.239638838,,348.3936,0,348.3936,121378.1005,,72.54516,90,-17.45484,304.6714394,,272.3378,270,2.3378,5.46530884,,2.797131,0,2.797131,7.823941831,
359.6955,-2.73E-05,3.60E+02,1.29E+05,,1.952261,0,1.952261,3.811323012,,4.526422,0,4.526422,20.48849612,,0.1830908,5.46E-05,1.83E-01,3.35E-02,,359.8424,7.83E-19,3.60E+02,1.29E+05,,178.6199,180,-1.3801,1.90467601,,7.652895,0,7.652895,58.56680188,,85.03987,89.99995,-4.96008,24.60239361,,329.8952,0,329.8952,108830.843,,355.1778,-0.000136604,355.1779366,126151.3667,,3.334737,5.32E-11,3.33E+00,1.11E+01,,51.65747,-2.23E-05,5.17E+01,2.67E+03,,68.95393,90,-21.04607,442.9370624,,98.62203,89.99995,8.62208,74.34026353,,2.529172,0,2.529172,6.396711006,,350.9992,0,350.9992,123200.4384,,268.0324,270.0001,-1.9677,3.87184329,,5.752423,0,5.752423,33.09037037,,359.8308,0,359.8308,129478.2046,,0.2790965,0,0.2790965,0.077894856,,349.8586,0,349.8586,122401.04,,73.39115,90,-16.60885,275.8538983,,272.01,270,2.01,4.0401,,2.589934,0,2.589934,6.707758124,
0.01126429,-2.73E-05,1.13E-02,1.28E-04,,2.437171,0,2.437171,5.939802483,,4.212481,0,4.212481,17.74499618,,0.1504976,5.46E-05,1.50E-01,2.26E-02,,359.7664,7.83E-19,3.60E+02,1.29E+05,,178.5943,180,-1.4057,1.97599249,,7.160922,0,7.160922,51.27880389,,85.20582,89.99995,-4.79413,22.98368246,,327.1798,0,327.1798,107046.6215,,355.8368,-0.000136604,355.8369366,126619.9255,,3.095974,5.32E-11,3.10E+00,9.59E+00,,50.1576,-2.23E-05,5.02E+01,2.52E+03,,70.7571,90,-19.2429,370.2892004,,99.60731,89.99995,9.60736,92.30136617,,4.241427,0,4.241427,17.989703,,351.2034,0,351.2034,123343.8282,,268.1891,270.0001,-1.811,3.279721,,3.76976,0,3.76976,14.21109046,,359.8156,0,359.8156,129467.266,,0.01725839,0,0.01725839,0.000297852,,351.294,0,351.294,123407.4744,,74.19118,90,-15.80882,249.9187898,,271.4778,270,1.4778,2.18389284,,2.250238,0,2.250238,5.063571057,
0.4133331,-2.73E-05,4.13E-01,1.71E-01,,3.269762,0,3.269762,10.69134354,,3.847492,0,3.847492,14.80319469,,0.08514459,5.46E-05,8.51E-02,7.24E-03,,359.6004,7.83E-19,3.60E+02,1.29E+05,,178.5413,180,-1.4587,2.12780569,,6.687475,0,6.687475,44.72232188,,85.22364,89.99995,-4.77631,22.81313722,,325.5565,0,325.5565,105987.0347,,356.504,-0.000136604,356.5041366,127095.1994,,2.747773,5.32E-11,2.75E+00,7.55E+00,,47.14008,-2.23E-05,4.71E+01,2.22E+03,,72.35658,90,-17.64342,311.2902693,,98.87558,89.99995,8.87563,78.7768079,,4.168039,0,4.168039,17.37254911,,351.5854,0,351.5854,123612.2935,,268.4724,270.0001,-1.5277,2.33386729,,1.804045,0,1.804045,3.254578362,,359.7658,0,359.7658,129431.4308,,359.4773,0,359.4773,129223.9292,,352.8091,0,352.8091,124474.261,,74.89708,90,-15.10292,228.0981925,,269.9569,270,-0.0431,0.00185761,,1.286089,0,1.286089,1.654024916,
2.03359,-2.73E-05,2.03E+00,4.14E+00,,6.641773,0,6.641773,44.11314858,,2.641459,0,2.641459,6.977305649,,359.7757,5.46E-05,3.60E+02,1.29E+05,,358.8342,7.83E-19,3.59E+02,1.29E+05,,178.3333,180,-1.6667,2.77788889,,5.313545,0,5.313545,28.23376047,,85.00446,89.99995,-4.99549,24.95492034,,320.8423,0,320.8423,102939.7815,,358.6621,-0.000136604,358.6622366,128638.6,,0.8205247,5.32E-11,8.21E-01,6.73E-01,,34.22697,-2.23E-05,3.42E+01,1.17E+03,,77.55909,90,-12.44091,154.7762416,,89.09717,89.99995,-0.90278,0.815011728,,356.8155,0,356.8155,127317.301,,353.2393,0,353.2393,124778.0031,,269.4215,270.0001,-0.5786,0.33477796,,355.6374,0,355.6374,126477.9603,,359.7733,0,359.7733,129436.8274,,357.0471,0,357.0471,127482.6316,,357.6512,0,357.6512,127914.3809,,77.03008,90,-12.96992,168.2188248,,262.8844,270,-7.1156,50.63176336,,356.7442,0,356.7442,127266.4242,
2.53999,-2.73E-05,2.54E+00,6.45E+00,,7.684687,0,7.684687,59.05441429,,2.427917,0,2.427917,5.894780959,,359.6481,5.46E-05,3.60E+02,1.29E+05,,358.5464,7.83E-19,3.59E+02,1.29E+05,,178.1925,180,-1.8075,3.26705625,,5.161096,0,5.161096,26.63691192,,84.85506,89.99995,-5.14489,26.46989311,,319.612,0,319.612,102151.8305,,359.3553,-0.000136604,359.3554366,129136.3298,,359.8466,5.32E-11,3.60E+02,1.29E+05,,29.41366,-2.23E-05,2.94E+01,8.65E+02,,77.45906,90,-12.54094,157.2751761,,83.02609,89.99995,-6.97386,48.6347233,,351.8311,0,351.8311,123785.1229,,353.9275,0,353.9275,125264.6753,,269.8021,270.0001,-0.198,0.039204,,353.7774,0,353.7774,125158.4488,,359.8527,0,359.8527,129493.9657,,356.1159,0,356.1159,126818.5342,,359.082,0,359.082,128939.8827,,77.6983,90,-12.3017,151.3318229,,260.1908,270,-9.8092,96.22040464,,355.1094,0,355.1094,126102.686,
3.090049,-2.73E-05,3.09E+00,9.55E+00,,8.795443,0,8.795443,77.35981757,,2.224787,0,2.224787,4.949677195,,359.5076,5.46E-05,3.60E+02,1.29E+05,,358.2355,7.83E-19,3.58E+02,1.28E+05,,178.0353,180,-1.9647,3.86004609,,5.015193,0,5.015193,25.15216083,,84.69522,89.99995,-5.30473,28.14016037,,318.2994,0,318.2994,101314.508,,359.9403,-0.000136604,359.9404366,129557.1179,,358.6741,5.32E-11,3.59E+02,1.29E+05,,24.18766,-2.23E-05,2.42E+01,5.85E+02,,77.09508,90,-12.90492,166.5369602,,76.65189,89.99995,-13.34806,178.1707058,,346.6555,0,346.6555,120170.0357,,354.6897,0,354.6897,125804.7833,,270.1944,270.0001,0.1943,0.03775249,,351.7815,0,351.7815,123750.2237,,-0.002957259,0,-0.002957259,8.75E-06,,355.1085,0,355.1085,126102.0468,,0.6143335,0,0.6143335,0.377405649,,78.41089,90,-11.58911,134.3074706,,257.0828,270,-12.9172,166.8540558,,353.1571,0,353.1571,124719.9373,
3.348661,-2.73E-05,3.35E+00,1.12E+01,,9.486465,0,9.486465,89.9930182,,2.293813,0,2.293813,5.261578079,,359.3926,5.46E-05,3.59E+02,1.29E+05,,358.0068,7.83E-19,3.58E+02,1.28E+05,,177.8061,180,-2.1939,4.81319721,,5.031337,0,5.031337,25.31435201,,84.69369,89.99995,-5.30626,28.15639519,,316.7063,0,316.7063,100302.8805,,0.2944226,-0.000136604,0.294559204,0.086765125,,357.8527,5.32E-11,3.58E+02,1.28E+05,,20.89696,-2.23E-05,2.09E+01,4.37E+02,,75.14391,90,-14.85609,220.7034101,,80.52336,89.99995,-9.47659,89.80575803,,351.5253,0,351.5253,123570.0365,,355.4189,0,355.4189,126322.5945,,270.7036,270.0001,0.7035,0.49491225,,349.6909,0,349.6909,122283.7255,,0.1849283,0,0.1849283,0.034198476,,354.3508,0,354.3508,125564.4895,,2.020797,0,2.020797,4.083620515,,79.21529,90,-10.78471,116.3099698,,254.0927,270,-15.9073,253.0421933,,351.2354,0,351.2354,123366.3062,
3.547037,-2.73E-05,3.55E+00,1.26E+01,,10.05987,0,10.05987,101.2009844,,2.390008,0,2.390008,5.71213824,,359.2904,5.46E-05,3.59E+02,1.29E+05,,357.8106,7.83E-19,3.58E+02,1.28E+05,,177.5907,180,-2.4093,5.80472649,,5.068943,0,5.068943,25.69418314,,84.70834,89.99995,-5.29161,28.00113639,,315.2311,0,315.2311,99370.64641,,0.5217223,-0.000136604,0.521858904,0.272336715,,357.1327,5.32E-11,3.57E+02,1.28E+05,,18.15725,-2.23E-05,1.82E+01,3.30E+02,,73.08326,90,-16.91674,286.1760922,,83.93653,89.99995,-6.06342,36.7650621,,355.8165,0,355.8165,126605.3817,,356.0915,0,356.0915,126801.1564,,271.1554,270.0001,1.1553,1.33471809,,347.7976,0,347.7976,120963.1706,,0.3971153,0,0.3971153,0.157700561,,353.701,0,353.701,125104.3974,,3.271679,0,3.271679,10.70388348,,79.94404,90,-10.05596,101.1223315,,251.1723,270,-18.8277,354.4822873,,349.2702,0,349.2702,121989.6726,
3.581898,-2.73E-05,3.58E+00,1.28E+01,,10.48975,0,10.48975,110.0348551,,2.511398,0,2.511398,6.307119914,,359.2136,5.46E-05,3.59E+02,1.29E+05,,357.674,7.83E-19,3.58E+02,1.28E+05,,177.468,180,-2.532,6.411024,,5.107287,0,5.107287,26.0843805,,84.87035,89.99995,-5.1296,26.31279616,,313.5125,0,313.5125,98290.08766,,0.7813678,-0.000136604,0.781504404,0.610749133,,356.5454,5.32E-11,3.57E+02,1.27E+05,,17.7874,-2.23E-05,1.78E+01,3.16E+02,,72.86074,90,-17.13926,293.7542333,,87.59415,89.99995,-2.4058,5.78787364,,0.3609455,0,0.3609455,0.130281654,,356.8275,0,356.8275,127325.8648,,271.6046,270.0001,1.6045,2.57442025,,345.6103,0,345.6103,119446.4795,,0.6550415,0,0.6550415,0.429079367,,353.1164,0,353.1164,124691.1919,,4.566562,0,4.566562,20.8534885,,80.69672,90,-9.30328,86.55101876,,248.6651,270,-21.3349,455.177958,,347.6718,0,347.6718,120875.6805,
3.527397,-2.73E-05,3.53E+00,1.24E+01,,10.85755,0,10.85755,117.886392,,2.648695,0,2.648695,7.015585203,,359.1482,5.46E-05,3.59E+02,1.29E+05,,357.5648,7.83E-19,3.58E+02,1.28E+05,,177.3914,180,-2.6086,6.80479396,,5.160105,0,5.160105,26.62668361,,85.11144,89.99995,-4.88851,23.89753002,,311.5953,0,311.5953,97091.63098,,1.120541,-0.000136604,1.120677604,1.255918292,,356.0251,5.32E-11,3.56E+02,1.27E+05,,18.69146,-2.23E-05,1.87E+01,3.49E+02,,73.53732,90,-16.46268,271.0198328,,92.28431,89.99995,2.28436,5.21830061,,5.976056,0,5.976056,35.71324532,,357.6372,0,357.6372,127904.3668,,272.0468,270.0001,2.0467,4.18898089,,343.1865,0,343.1865,117776.9738,,0.9678076,0,0.9678076,0.936651551,,352.5504,0,352.5504,124291.7845,,5.929772,0,5.929772,35.16219597,,81.49059,90,-8.50941,72.41005855,,246.1898,270,-23.8102,566.925624,,346.1143,0,346.1143,119795.1087,
3.444265,-2.73E-05,3.44E+00,1.19E+01,,11.18668,0,11.18668,125.1418094,,2.605748,0,2.605748,6.78992264,,359.111,5.46E-05,3.59E+02,1.29E+05,,357.53,7.83E-19,3.58E+02,1.28E+05,,177.5149,180,-2.4851,6.17572201,,5.156125,0,5.156125,26.58562502,,85.28516,89.99995,-4.71479,22.22924474,,310.191,0,310.191,96218.45648,,1.46637,-0.000136604,1.466506604,2.150641619,,355.4178,5.32E-11,3.55E+02,1.26E+05,,19.45355,-2.23E-05,1.95E+01,3.78E+02,,73.87527,90,-16.12473,260.0069176,,93.88253,89.99995,3.88258,15.07442746,,8.467831,0,8.467831,71.70416184,,358.6365,0,358.6365,128620.1391,,272.3642,270.0001,2.3641,5.58896881,,340.7432,0,340.7432,116105.9283,,1.314144,0,1.314144,1.726974453,,351.9731,0,351.9731,123885.0631,,7.29641,0,7.29641,53.23759889,,81.78637,90,-8.21363,67.46371778,,246.3146,270,-23.6854,560.9981732,,347.0673,0,347.0673,120455.7107,
3.34744,-2.73E-05,3.35E+00,1.12E+01,,11.45139,0,11.45139,131.1343329,,2.427374,0,2.427374,5.892144536,,359.0995,5.46E-05,3.59E+02,1.29E+05,,357.5564,7.83E-19,3.58E+02,1.28E+05,,177.7806,180,-2.2194,4.92573636,,5.101624,0,5.101624,26.02656744,,85.39435,89.99995,-4.6056,21.21155136,,309.3312,0,309.3312,95685.79129,,1.77748,-0.000136604,1.777616604,3.15992079,,354.8052,5.32E-11,3.55E+02,1.26E+05,,20.02613,-2.23E-05,2.00E+01,4.01E+02,,74.00875,90,-15.99125,255.7200766,,92.66051,89.99995,2.66056,7.078579514,,8.022111,0,8.022111,64.3542649,,359.6635,0,359.6635,129357.8332,,272.5405,270.0001,2.5404,6.45363216,,338.5369,0,338.5369,114607.2327,,1.648569,0,1.648569,2.717779748,,351.4488,0,351.4488,123516.259,,8.523557,0,8.523557,72.65102393,,81.65183,90,-8.34817,69.69194235,,248.5422,270,-21.4578,460.4371808,,349.9678,0,349.9678,122477.461,
3.275208,-2.73E-05,3.28E+00,1.07E+01,,11.66579,0,11.66579,136.0906563,,2.078205,0,2.078205,4.318936022,,359.0999,5.46E-05,3.59E+02,1.29E+05,,357.6117,7.83E-19,3.58E+02,1.28E+05,,178.1168,180,-1.8832,3.54644224,,4.9532,0,4.9532,24.53419024,,85.48494,89.99995,-4.51501,20.3853153,,308.8389,0,308.8389,95381.46615,,2.037991,-0.000136604,2.038127604,4.153964129,,354.2613,5.32E-11,3.54E+02,1.26E+05,,20.56447,-2.23E-05,2.06E+01,4.23E+02,,73.96212,90,-16.03788,257.2135949,,89.97762,89.99995,-0.02233,0.000498629,,5.940042,0,5.940042,35.28409896,,0.7527059,0,0.7527059,0.566566172,,272.529,270.0001,2.5289,6.39533521,,336.6497,0,336.6497,113333.0205,,1.937598,0,1.937598,3.75428601,,350.8282,0,350.8282,123080.4259,,9.461469,0,9.461469,89.51939564,,81.003,90,-8.997,80.946009,,251.7258,270,-18.2742,333.9463856,,353.7453,0,353.7453,125135.7373,
3.236079,-2.73E-05,3.24E+00,1.05E+01,,11.82943,0,11.82943,139.9354141,,1.354829,0,1.354829,1.835561619,,359.1208,5.46E-05,3.59E+02,1.29E+05,,357.73,7.83E-19,3.58E+02,1.28E+05,,178.6443,180,-1.3557,1.83792249,,4.60191,0,4.60191,21.17757565,,85.5592,89.99995,-4.44075,19.72026056,,308.9234,0,308.9234,95433.66707,,2.238984,-0.000136604,2.239120604,5.013661078,,353.7342,5.32E-11,3.54E+02,1.25E+05,,21.14727,-2.23E-05,2.11E+01,4.47E+02,,73.48878,90,-16.51122,272.6203859,,84.34031,89.99995,-5.65964,32.03152493,,0.6973646,0,0.6973646,0.486317385,,2.14044,0,2.14044,4.581483394,,272.2105,270.0001,2.2104,4.88586816,,334.9705,0,334.9705,112205.2359,,2.165291,0,2.165291,4.688485115,,349.9047,0,349.9047,122433.2991,,10.05695,0,10.05695,101.1422433,,79.27158,90,-10.72842,115.0989957,,256.0621,270,-13.9379,194.2650564,,358.6438,0,358.6438,128625.3753,
3.19219,-2.73E-05,3.19E+00,1.02E+01,,11.94856,0,11.94856,142.7680861,,0.6469063,0,0.6469063,0.418487761,,359.1389,5.46E-05,3.59E+02,1.29E+05,,357.8416,7.83E-19,3.58E+02,1.28E+05,,179.1093,180,-0.8907,0.79334649,,4.222006,0,4.222006,17.82533466,,85.65532,89.99995,-4.34463,18.87580984,,309.067,0,309.067,95522.41049,,2.390336,-0.000136604,2.390472604,5.71435927,,353.3518,5.32E-11,3.53E+02,1.25E+05,,21.74377,-2.23E-05,2.17E+01,4.73E+02,,73.05679,90,-16.94321,287.0723651,,80.11768,89.99995,-9.88227,97.65926035,,356.713,0,356.713,127244.1644,,3.360741,0,3.360741,11.29458007,,271.8462,270.0001,1.8461,3.40808521,,333.5762,0,333.5762,111273.0812,,2.326201,0,2.326201,5.411211092,,349.0863,0,349.0863,121861.2448,,10.41851,0,10.41851,108.5453506,,77.44256,90,-12.55744,157.6892994,,259.0969,270,-10.9031,118.8775896,,2.107867,0,2.107867,4.44310329,
3.087754,-2.73E-05,3.09E+00,9.53E+00,,11.90622,0,11.90622,141.7580747,,359.5136,0,359.5136,129250.0286,,359.1634,5.46E-05,3.59E+02,1.29E+05,,357.9963,7.83E-19,3.58E+02,1.28E+05,,179.5643,180,-0.4357,0.18983449,,3.404439,0,3.404439,11.5902049,,85.9413,89.99995,-4.05865,16.47263982,,309.6437,0,309.6437,95879.22095,,2.329015,-0.000136604,2.329151604,5.424947193,,353.4792,5.32E-11,3.53E+02,1.25E+05,,22.8592,-2.23E-05,2.29E+01,5.23E+02,,73.16953,90,-16.83047,283.2647204,,79.06982,89.99995,-10.93013,119.4677418,,355.204,0,355.204,126169.8816,,4.732247,0,4.732247,22.39416167,,271.1337,270.0001,1.1336,1.28504896,,332.8291,0,332.8291,110775.2098,,2.175237,0,2.175237,4.731656006,,348.2426,0,348.2426,121272.9085,,9.754678,0,9.754678,95.15374288,,73.98085,90,-16.01915,256.6131667,,262.8798,270,-7.1202,50.69724804,,5.89048,0,5.89048,34.69775463,
